BOUNDARIES, ELEMENTS
    575  58784   69692   69793   58885    57401
    576  58885   69793   69894   58986    57501
    577  58986   69894   69995   59087    57601
    578  59087   69995   70096   59188    57701
    579  59188   70096   70197   59289    57801
    580  59289   70197   70298   59390    57901
    581  59390   70298   70399   59491    58001
    582  59491   70399   70500   59592    58101
    583  59592   70500   70601   59693    58201
    584  59693   70601   70702   59794    58301
    585  59794   70702   70803   59895    58401
    586  59895   70803   70904   59996    58501
    587  59996   70904   71005   60097    58601
    588  60097   71005   71106   60198    58701
    589  60198   71106   71207   60299    58801
    590  60299   71207   71308   60400    58901
    591  60400   71308   71409   60501    59001
    592  60501   71409   71510   60602    59101
    593  60602   71510   71611   60703    59201
    594  60703   71611   71712   60804    59301
    595  60804   71712   71813   60905    59401
    596  60905   71813   71914   61006    59501
    597  61006   71914   72015   61107    59601
    598  61107   72015   72116   61208    59701
    599  61208   72116   72217   61309    59801
    600  61309   72217   72318   61410    59901
    601  61410   72318   72419   61511    60001
    602  61511   72419   72520   61612    60101
    603  61612   72520   72621   61713    60201
    604  61713   72621   72722   61814    60301
    605  61814   72722   72823   61915    60401
    606  61915   72823   72924   62016    60501
    607  62016   72924   73025   62117    60601
    608  62117   73025   73126   62218    60701
    609  62218   73126   73227   62319    60801
    610  62319   73227   73328   62420    60901
    611  62420   73328   73429   62521    61001
    612  62521   73429   73530   62622    61101
    613  62622   73530   73631   62723    61201
    614  62723   73631   73732   62824    61301
    615  62824   73732   73833   62925    61401
    616  62925   73833   73934   63026    61501
    617  63026   73934   74035   63127    61601
    618  63127   74035   74136   63228    61701
    619  63228   74136   74237   63329    61801
    620  63329   74237   74338   63430    61901
    621  63430   74338   74439   63531    62001
    622  63531   74439   74540   63632    62101
    623  63632   74540   74641   63733    62201
    624  63733   74641   74742   63834    62301
    625  63834   74742   74843   63935    62401
    626  63935   74843   74944   64036    62501
    627  64036   74944   75045   64137    62601
    628  64137   75045   75146   64238    62701
    629  64238   75146   75247   64339    62801
    630  64339   75247   75348   64440    62901
    631  64440   75348   75449   64541    63001
    632  64541   75449   75550   64642    63101
    633  64642   75550   75651   64743    63201
    634  64743   75651   75752   64844    63301
    635  64844   75752   75853   64945    63401
    636  64945   75853   75954   65046    63501
    637  65046   75954   76055   65147    63601
    638  65147   76055   76156   65248    63701
    639  65248   76156   76257   65349    63801
    640  65349   76257   76358   65450    63901
    641  65450   76358   76459   65551    64001
    642  65551   76459   76560   65652    64101
    643  65652   76560   76661   65753    64201
    644  65753   76661   76762   65854    64301
    645  65854   76762   76863   65955    64401
    646  65955   76863   76964   66056    64501
    647  66056   76964   77065   66157    64601
    648  66157   77065   77166   66258    64701
    649  66258   77166   77267   66359    64801
    650  66359   77267   77368   66460    64901
    651  66460   77368   77469   66561    65001
    652  66561   77469   77570   66662    65101
    653  66662   77570   77671   66763    65201
    654  66763   77671   77772   66864    65301
    655  66864   77772   77873   66965    65401
    656  66965   77873   77974   67066    65501
    657  67066   77974   78075   67167    65601
    658  67167   78075   78176   67268    65701
    659  67268   78176   78277   67369    65801
    660  67369   78277   78378   67470    65901
    661  67470   78378   78479   67571    66001
    662  67571   78479   78580   67672    66101
    663  67672   78580   78681   67773    66201
    664  67773   78681   78782   67874    66301
    665  67874   78782   78883   67975    66401
    666  67975   78883   78984   68076    66501
    667  68076   78984   79085   68177    66601
    668  68177   79085   79186   68278    66701
    669  68278   79186   79287   68379    66801
    670  68379   79287   79388   68480    66901
    671  57774   57673   68682    67001
    672  68480   79388   68581    67101
    673  68783   79489   79590   68884    67201
    674  68884   79590   79691   68985    67301
    675  68985   79691   79792   69086    67401
    676  69086   79792   79893   69187    67501
    677  69187   79893   79994   69288    67601
    678  69288   79994   80095   69389    67701
    679  69389   80095   80196   69490    67801
    680  69490   80196   80297   69591    67901
    681  69591   80297   80398   69692    68001
    682  69692   80398   80499   69793    68101
    683  69793   80499   80600   69894    68201
    684  69894   80600   80701   69995    68301
    685  69995   80701   80802   70096    68401
    686  70096   80802   80903   70197    68501
    687  70197   80903   81004   70298    68601
    688  70298   81004   81105   70399    68701
    689  70399   81105   81206   70500    68801
    690  70500   81206   81307   70601    68901
    691  70601   81307   81408   70702    69001
    692  70702   81408   81509   70803    69101
    693  70803   81509   81610   70904    69201
    694  70904   81610   81711   71005    69301
    695  71005   81711   81812   71106    69401
    696  71106   81812   81913   71207    69501
    697  71207   81913   82014   71308    69601
    698  71308   82014   82115   71409    69701
    699  71409   82115   82216   71510    69801
    700  71510   82216   82317   71611    69901
    701  71611   82317   82418   71712    70001
    702  71712   82418   82519   71813    70101
    703  71813   82519   82620   71914    70201
    704  71914   82620   82721   72015    70301
    705  72015   82721   82822   72116    70401
    706  72116   82822   82923   72217    70501
    707  72217   82923   83024   72318    70601
    708  72318   83024   83125   72419    70701
